Text,Class
@borman783 Прикольно... ну от сыра отвыкли...,0
тред вайджи артисты как боги ЖИВЫХ выступлений,1
@myboytae Флиртую или коварная,0
"@EmraliEmil Белок убрал, а что делать с желтком?",0
В шк приежают студенты из других стран и они должны жить у кого нибудь жить. Жалко мне родичи не разришают :(,2
"@Apple_Vlad в книге все почти точно так же, только намного ярче и эмоциональнее. книга - шедевр и с фильмом в сравнение абсолютно не идет)",1
"Одноклассники решили устроить выпускной
Надеюсь они не нажруться прямо перед родителями блин вы что...",2
@mari_chan156 @philypapuga Подписываюсь под каждым словом,0
С моим настроением и состоянием только по магазинам ходить:(,2
@edgeofreason__ Из сорго,0
RT @nyjitevatida: Единственный фильм в котором понравилась его игра   :),1
@sbpche И как с этим справиться наш герой?,0
@tass_agency А теперь вас на 15 заклинило? 😂😂,0
@stayseij ПОТЛМУ ЧТО Я БЫЛА ЗЛА ТАМ,2
Подписывайтесь на нас в Инстаграм https://t.co/9fC5stlRFf,0
@sergekills Шо стреслось? Ссылку плз),0
@_anny__n_ Кажется в тебе разом проснулись мой дед и бабуля оО,1
"таэко: в прогнозе погоды написано, что в японии солнце встаёт в 4 утра
саяка: и что?
таэко: это неправда, ты встаешь в 8",0
"Хочу взлететь на небеса, И гордо воспарив. Оттуда поцелуй послать... Воздушный лишь тебе. (",2
@lelleeleee блин ты че заболела?,2
"не перестаю удивляться художникам в метро, второй раз палю, что кто-то меня рисует",0
"Если я скажу, что мне это очень нравится, я не солгу https://t.co/YrfW0xcas0",1
"@CoffeeLiquor мне до этого еще далеко:) постепенно постигаю, но позже буду писать, наверное, тоже самое:))",1
