Text,Class
@EdWolkov @196yralo4ka @zaikaorit247 @kompolk @ValentinaShim У тебя телефон в кармане. Функционал которого в сто раз круче чипа.,1
@antonsemakin А ты думал что?,0
блять я все проспала,2
@ViktorKarpinsky это мероприятие проводит @fadm_ru Мы даем площадку! Участников они собирают),1
"😭😭😭 
приоритеты в цветах: черный сиреневый бежевый желтый https://t.co/6ZtCZf6QS4",0
"@zzzzzaika21 были, даже два",0
у меня  в вк одна песня U.D.O. O_o вот так живешь и не знаешь что у тебя в аудиозаписях твориться пока не перемешаешь их.,2
"Бессонница, лень и интернет в сговоре против меня...;(",2
@SvobodaRadio Похер. Абсолютно похер.,2
"@LenaIvanova43 Ой, мать, я тебя умоляю. Хочется-купи и носи.",0
Теперь мы похожи на парочку из интернетов ? https://t.co/CMsjyHoxQZ,0
Так смешно слышать как на заднем плане мемберы пытаются не заржать в голос,1
RT @TukvaSociopat: Группа Внутренних Войск взята под охрану отрядами самообороны Майдана с обеих сторон ул.Хрещатик...))) #євромайдан http:…,1
"ной комп заходит на все ссылки кроме вк,но обида в том что я не знаю где теперь слушать музыку(",2
RT @BigRussianBaws: 2го января временно меняем свой любимый южный штат на курорты Краснодарского края(( самки будьте загорелыми блядь http:…,2
"я как обычно из крайности в крайность, у меня либо полный пофигизм, либо нервный срыв",2
