Text,Class
"@omgklance ВАУ МНЕ НРАВИТСЯ ЭТОТ НАБОР, СПАСИБО",1
@ALitvinow А почему-то тоже Одноклассники не перевариваю... И аккаунта у меня там нет))),0
Какого хуя мои одноклассники которые пригласили меня завтра погулять написали одно и тоже разницей в минуту https://t.co/YIxfbXFwkW,0
Обед для бедного человека..) https://t.co/F2RatGHqRU,0
@yunlinso спокойной ночи ♥️,1
@zzzzzaika21 КАКОЕ ВЫСТУПЛЕНИЕ БЛЯТЬ,0
"@ihateyoulox кому-то прёт, но явно не мне пх.",0
"Итак...
Дома остались энергетики и кофе
И еще немного майонеза
Остальное я схавала👀👌",0
@rianru Пиздос вам кацапы,0
"""Кому-то захотелось испортить этот праздник...""

➡️ https://t.co/C4crT9NvOU https://t.co/C4crT9NvOU",0
"@MelissaBrillian @vi4kagb 
И поставят Чубайса",0
"как же хорошо, что Ричи и до всех ебанистических недовольств снимал кино с расистскими шуточками и им был недовольны говнокритики",0
"У меня слов блять нет. Я всю ночь учила хирургию, а в итоге она спросила 4 человека. И спрашивает ВООБЩЕ не по теме",0
@yamkakoo как же он заебал😭почему это так часто происходит с бантанами 😭,0
я влюбилась блин https://t.co/6Y0m39UKcS,1
"""Ты чё думала одна тут самая умная от лица Халдеи можешь пистонов другим бистам вставлять""© https://t.co/i7AsF6pNJo",0
"@Aximoris @cyrridwen Оо класс, талант сразу виден, я то думаю глаза знакомые",1
"@espace_muet @l_a_y_m_ Не за что 🥺
🍎🍏",1
ебать все отмазываются всегда и школьники и взрослые это норм это не тот ужасный обман за который стоит считать человека плохим,0
@DosovaLove Мы на успокоительных 😂,1
я сегодня весь день рыдаю,0
"Признай что обосралась в штаны и подотрись, вместо того что бы продолжать срать в штаны и кричать что воняет",0
"@3f_3l_2l ВАААУ, ЭТО СЛИШКОМ ПРЕКРАСНО😍😍😍",1
мясо просто снос башки,1
Очень вкусно,1
@itskatysworld готовь жопу https://t.co/XdoBv4lklC,0
опять это то самое можно *********???????,0
@_TeminaOfficial классный котик,1
"@drrrrama если ты плохо себя чувствуешь, ты можешь всегда написать мне",1
@slyshmalysh_ дааааа),1
Блять как же я себя ненавижу,0
@SergioSlade2018 @wetal1234 Я при чем! 😂😂😂,1
@Pessimumwhiner Почему у всех норм а у меня путин,0
@Donce1985 Ваще отличный вариант,1
@hoblu_twt Я БУДУ НАДЕЯТЬСЯ,1
"@yrtihk ля, какой)",1
@shishi_city ЭАЗМЖЦЗАЩЖСЖЦ БЛЯТЬ МЫ КЛОУНВ,0
"я впервые за каникулы села за проект, ух я могу себя похвалить",1
@belenevzaebis_2 Ты не ангел но для меня ты стала святой,1
@letssssssgetit СПАСИБО КИТАЙЦАМ И ДАШЕ ЗА МАСТЕРПИС,1
Осталось еще согласие Седжуна,1
"@Avdotia_Astr ""Но прежде чем взошла заря,
 Рабы прикончили царя""©",0
Вау...🤤🤤 https://t.co/aSkTsPZu2H,1
"@ZDasza Странно, что гранитной набережной не похвастались, она же такаааая классная. Вообще ощущения как от дешёвой лицемерной рекламы",0
"@Meeiden Ваау, волшебно получилось💜",1
@BliznyukMitya Вот это мужчина!,1
"@polar1_1bear Идиота Вы сможете в зеркале увидеть: для олигофренов вроде Вас поясню: я к не гражданка россии, доступно?",0
@xlebhx НУУУ....... КАЖДЫЙ РАЗВЛЕКАЕТСЯ КАК МОЖЕТ)),1
"Натаааш @astra_ny ))
я визгоприемник включила и антенну на тебя настроила 😏🤫 https://t.co/TVZeczi9Zu",1
Господи я ничего не умею сука,0
Шизофреники!!! #Балаклея,0
"Я просто живу ради сторис/постов БэмБэма и Вонхо с их кошками, ибо они просто вери-вери кьют 💗",1
